station_id,station_name,timestamp,temperature,pressure,humidity,label,fault_type,sensor_type,original_value,evaluation_value,ground_truth_anomaly,ground_truth_type,is_missing
AWS-002,Mumbai Colaba,2026-08-02 06:00:00,28.47,1010.47,84.6,normal,none,humidity,82.3,84.6,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 06:10:00,28.73,1011.27,85.16,normal,none,humidity,82.4,85.16,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 06:20:00,29.28,1011.39,86.72,normal,none,humidity,83.5,86.72,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 06:30:00,28.87,1011.35,87.88,normal,none,humidity,84.2,87.88,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 06:40:00,29.29,1011.09,84.54,normal,none,humidity,80.4,84.54,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 06:50:00,30.01,1011.73,86.0,normal,none,humidity,81.4,86.0,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 07:00:00,29.29,1011.08,85.66,normal,none,humidity,80.6,85.66,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 07:10:00,29.61,1011.01,89.12,normal,none,humidity,83.6,89.12,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 07:20:00,29.91,1011.37,89.08,normal,none,humidity,83.1,89.08,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 07:30:00,30.37,1011.35,86.94,normal,none,humidity,80.5,86.94,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 07:40:00,30.14,1010.99,86.7,normal,none,humidity,79.8,86.7,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 07:50:00,31.09,1011.1,88.96,normal,none,humidity,81.6,88.96,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 08:00:00,30.75,1011.56,88.22,normal,none,humidity,80.4,88.22,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 08:10:00,31.12,1011.49,80.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 08:20:00,31.55,1011.65,79.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 08:30:00,31.74,1011.55,80.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 08:40:00,31.88,1010.92,78.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 08:50:00,31.8,1011.62,79.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 09:00:00,31.9,1010.63,78.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 09:10:00,32.01,1011.26,76.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 09:20:00,32.66,1010.84,78.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 09:30:00,33.29,1011.08,76.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 09:40:00,32.87,1010.91,79.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 09:50:00,33.7,1010.93,77.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 10:00:00,32.88,1011.07,74.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 10:10:00,32.91,1010.78,75.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 10:20:00,33.45,1010.92,76.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 10:30:00,33.02,1011.38,72.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 10:40:00,33.62,1010.76,75.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 10:50:00,33.97,1010.69,72.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 11:00:00,33.76,1010.79,73.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 11:10:00,34.09,1010.58,73.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 11:20:00,35.0,1010.16,74.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 11:30:00,34.3,1010.33,73.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 11:40:00,34.81,1010.8,72.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 11:50:00,,,,normal,none,all,34.81,,1,missing_telemetry,True
AWS-002,Mumbai Colaba,2026-08-02 12:00:00,,,,normal,none,all,35.14,,1,missing_telemetry,True
AWS-002,Mumbai Colaba,2026-08-02 12:10:00,,,,normal,none,all,35.04,,1,missing_telemetry,True
AWS-002,Mumbai Colaba,2026-08-02 12:20:00,,,,normal,none,all,34.83,,1,missing_telemetry,True
AWS-002,Mumbai Colaba,2026-08-02 12:30:00,,,,normal,none,all,35.29,,1,missing_telemetry,True
AWS-002,Mumbai Colaba,2026-08-02 12:40:00,,,,normal,none,all,35.42,,1,missing_telemetry,True
AWS-002,Mumbai Colaba,2026-08-02 12:50:00,35.59,1009.58,72.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 13:00:00,35.42,1009.85,72.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 13:10:00,34.92,1009.95,74.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 13:20:00,35.35,1009.59,71.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 13:30:00,34.92,1009.21,72.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 13:40:00,35.55,1009.52,72.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 13:50:00,35.8,1009.46,71.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 14:00:00,36.17,1009.38,70.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 14:10:00,35.65,1009.34,71.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 14:20:00,36.03,1008.8,71.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 14:30:00,35.63,1009.25,72.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 14:40:00,35.59,1009.22,72.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 14:50:00,35.46,1008.83,72.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 15:00:00,35.69,1008.83,72.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 15:10:00,35.64,1008.75,72.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 15:20:00,36.12,1008.34,70.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 15:30:00,36.08,1008.51,72.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 15:40:00,34.66,1008.2,72.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 15:50:00,35.45,1008.19,72.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 16:00:00,35.61,1007.89,71.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 16:10:00,34.52,1007.75,71.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 16:20:00,34.63,1006.99,72.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 16:30:00,35.65,1007.23,72.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 16:40:00,34.67,1007.17,72.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 16:50:00,53.2,1007.34,72.1,normal,none,temperature,35.2,53.2,1,multivariate_inconsistency,False
AWS-002,Mumbai Colaba,2026-08-02 17:00:00,52.97,1007.36,71.4,normal,none,temperature,34.97,52.97,1,multivariate_inconsistency,False
AWS-002,Mumbai Colaba,2026-08-02 17:10:00,52.46,1007.16,73.7,normal,none,temperature,34.46,52.46,1,multivariate_inconsistency,False
AWS-002,Mumbai Colaba,2026-08-02 17:20:00,52.35,1007.03,72.6,normal,none,temperature,34.35,52.35,1,multivariate_inconsistency,False
AWS-002,Mumbai Colaba,2026-08-02 17:30:00,52.8,1007.28,74.4,normal,none,temperature,34.8,52.8,1,multivariate_inconsistency,False
AWS-002,Mumbai Colaba,2026-08-02 17:40:00,51.97,1007.14,73.3,normal,none,temperature,33.97,51.97,1,multivariate_inconsistency,False
AWS-002,Mumbai Colaba,2026-08-02 17:50:00,52.34,1006.55,74.1,normal,none,temperature,34.34,52.34,1,multivariate_inconsistency,False
AWS-002,Mumbai Colaba,2026-08-02 18:00:00,52.28,1006.84,73.8,normal,none,temperature,34.28,52.28,1,multivariate_inconsistency,False
AWS-002,Mumbai Colaba,2026-08-02 18:10:00,33.44,1006.78,71.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 18:20:00,33.6,1006.59,75.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 18:30:00,33.81,1006.35,75.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 18:40:00,33.44,1006.37,76.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 18:50:00,32.99,1006.65,75.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 19:00:00,33.08,1006.67,74.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 19:10:00,32.59,1006.49,80.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 19:20:00,32.01,1006.65,77.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 19:30:00,31.75,1006.07,79.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 19:40:00,32.09,1005.87,77.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 19:50:00,31.87,1005.92,78.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 20:00:00,31.66,1005.79,78.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 20:10:00,31.17,1005.99,77.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 20:20:00,31.11,1005.88,79.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 20:30:00,31.5,1006.23,78.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 20:40:00,31.47,1005.9,78.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 20:50:00,30.73,1005.93,80.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 21:00:00,30.85,1005.76,79.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 21:10:00,30.06,1005.82,81.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 21:20:00,30.35,1005.73,82.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 21:30:00,29.02,1005.38,80.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 21:40:00,29.79,1006.15,82.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 21:50:00,28.73,1004.47,85.5,normal,none,multivariate_coherent,29.38,28.73,0,genuine_weather_event,False
AWS-002,Mumbai Colaba,2026-08-02 22:00:00,27.4,1003.81,88.6,normal,none,multivariate_coherent,28.7,27.4,0,genuine_weather_event,False
AWS-002,Mumbai Colaba,2026-08-02 22:10:00,26.72,1002.78,91.7,normal,none,multivariate_coherent,28.67,26.72,0,genuine_weather_event,False
AWS-002,Mumbai Colaba,2026-08-02 22:20:00,26.3,1001.48,93.9,normal,none,multivariate_coherent,28.9,26.3,0,genuine_weather_event,False
AWS-002,Mumbai Colaba,2026-08-02 22:30:00,25.45,1000.21,97.2,normal,none,multivariate_coherent,28.7,25.45,0,genuine_weather_event,False
AWS-002,Mumbai Colaba,2026-08-02 22:40:00,23.98,999.07,98.7,normal,none,multivariate_coherent,27.88,23.98,0,genuine_weather_event,False
AWS-002,Mumbai Colaba,2026-08-02 22:50:00,23.7,997.79,100.0,normal,none,multivariate_coherent,28.25,23.7,0,genuine_weather_event,False
AWS-002,Mumbai Colaba,2026-08-02 23:00:00,23.09,997.09,100.0,normal,none,multivariate_coherent,28.29,23.09,0,genuine_weather_event,False
AWS-002,Mumbai Colaba,2026-08-02 23:10:00,22.38,996.41,100.0,normal,none,multivariate_coherent,28.23,22.38,0,genuine_weather_event,False
AWS-002,Mumbai Colaba,2026-08-02 23:20:00,21.1,994.96,100.0,normal,none,multivariate_coherent,27.6,21.1,0,genuine_weather_event,False
AWS-002,Mumbai Colaba,2026-08-02 23:30:00,19.99,993.6,100.0,normal,none,multivariate_coherent,27.14,19.99,0,genuine_weather_event,False
AWS-002,Mumbai Colaba,2026-08-02 23:40:00,27.85,1005.83,86.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 23:50:00,27.09,1005.56,86.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 00:00:00,27.07,1005.88,86.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 00:10:00,26.81,1006.16,85.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 00:20:00,26.7,1006.19,87.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 00:30:00,26.62,1006.11,87.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 00:40:00,26.79,1006.03,89.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 00:50:00,26.81,1006.07,87.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 01:00:00,26.67,1006.24,90.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 01:10:00,26.15,1006.46,85.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 01:20:00,25.98,1005.96,89.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 01:30:00,26.27,1006.47,85.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 01:40:00,25.87,1006.93,89.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 01:50:00,26.22,1006.42,86.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 02:00:00,26.3,1006.47,90.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 02:10:00,26.23,1006.64,89.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 02:20:00,25.92,1006.57,89.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 02:30:00,26.1,1006.38,90.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 02:40:00,26.24,1006.87,90.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 02:50:00,26.47,1006.82,88.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 03:00:00,25.79,1006.9,89.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 03:10:00,25.77,1007.06,89.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 03:20:00,26.7,1007.02,90.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 03:30:00,25.46,1007.02,87.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 03:40:00,26.18,1007.12,88.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 03:50:00,26.13,1007.13,87.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 04:00:00,25.78,1007.32,89.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 04:10:00,26.03,1006.82,88.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 04:20:00,26.03,1007.01,88.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 04:30:00,6.85,1007.87,87.0,normal,none,temperature,26.35,6.85,1,temperature_spike,False
AWS-002,Mumbai Colaba,2026-08-03 04:40:00,26.25,1007.71,86.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 04:50:00,26.75,1007.46,89.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 05:00:00,27.01,1007.32,85.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 05:10:00,26.81,1007.67,86.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 05:20:00,27.01,1007.72,89.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 05:30:00,26.58,1007.87,86.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 05:40:00,27.37,1007.88,85.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 05:50:00,27.18,1007.84,87.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 06:00:00,27.55,1007.75,87.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 06:10:00,27.49,1007.81,85.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 06:20:00,27.96,1007.66,84.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 06:30:00,27.78,1007.89,85.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 06:40:00,27.58,1007.73,82.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 06:50:00,28.17,1007.93,84.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 07:00:00,27.95,1008.26,83.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 07:10:00,28.29,1008.24,83.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 07:20:00,28.84,1008.09,84.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 07:30:00,28.75,1007.81,83.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 07:40:00,29.21,1008.27,82.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 07:50:00,28.91,1008.22,83.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 08:00:00,29.12,1008.08,82.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 08:10:00,29.48,1008.27,83.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 08:20:00,29.15,1007.94,84.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 08:30:00,29.59,1007.7,83.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 08:40:00,29.21,979.35,81.1,normal,none,pressure,1008.35,979.35,1,pressure_spike,False
AWS-002,Mumbai Colaba,2026-08-03 08:50:00,30.32,1007.71,77.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 09:00:00,30.06,1007.72,83.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 09:10:00,30.36,1008.17,81.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 09:20:00,30.3,1008.01,78.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 09:30:00,30.44,1007.71,79.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 09:40:00,31.0,1007.97,79.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 09:50:00,31.06,1007.59,79.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 10:00:00,31.56,1007.78,80.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 10:10:00,31.56,1007.73,77.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 10:20:00,31.99,1007.52,77.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 10:30:00,32.52,1008.16,77.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 10:40:00,32.4,1007.87,76.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 10:50:00,32.57,1007.87,75.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 11:00:00,32.44,1007.6,78.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 11:10:00,31.77,1007.85,79.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 11:20:00,33.04,1007.69,75.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 11:30:00,32.75,1007.37,75.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 11:40:00,32.36,1007.17,75.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 11:50:00,33.36,1007.29,74.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 12:00:00,32.78,1007.43,76.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 12:10:00,33.22,1006.94,75.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 12:20:00,33.29,1007.1,75.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 12:30:00,33.07,1007.28,73.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 12:40:00,33.32,1006.67,74.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 12:50:00,32.93,1007.01,37.7,normal,none,humidity,73.7,37.7,1,humidity_spike,False
AWS-002,Mumbai Colaba,2026-08-03 13:00:00,33.48,1006.58,73.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 13:10:00,33.94,1006.95,72.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 13:20:00,34.07,1006.3,74.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 13:30:00,33.91,1006.07,73.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 13:40:00,33.64,1006.48,73.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 13:50:00,33.43,1006.13,70.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 14:00:00,33.71,1006.29,75.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 14:10:00,33.66,1005.75,75.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 14:20:00,34.52,1005.8,74.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 14:30:00,32.87,1005.98,73.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 14:40:00,33.1,1006.02,72.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 14:50:00,33.13,1005.72,74.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 15:00:00,33.81,1006.05,74.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 15:10:00,33.3,1006.09,74.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 15:20:00,32.9,1006.05,73.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 15:30:00,33.45,1005.22,74.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 15:40:00,33.73,1005.19,76.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 15:50:00,33.01,1005.16,79.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 16:00:00,33.3,1005.06,75.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 16:10:00,32.75,1005.22,74.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 16:20:00,32.7,1005.24,76.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 16:30:00,32.17,1004.88,76.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 16:40:00,32.2,1004.94,75.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 16:50:00,32.64,1004.77,75.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 17:00:00,32.9,1004.97,76.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 17:10:00,32.96,1004.35,76.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 17:20:00,32.4,1004.53,76.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 17:30:00,31.83,1004.79,76.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 17:40:00,31.94,1004.94,78.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 17:50:00,31.94,1004.33,76.9,normal,none,temperature,31.26,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 18:00:00,31.94,1004.52,77.5,normal,none,temperature,31.38,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 18:10:00,31.94,1004.56,80.2,normal,none,temperature,31.19,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 18:20:00,31.94,1004.04,80.1,normal,none,temperature,31.1,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 18:30:00,31.94,1004.25,80.3,normal,none,temperature,30.71,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 18:40:00,31.94,1004.32,77.7,normal,none,temperature,30.92,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 18:50:00,31.94,1004.27,78.3,normal,none,temperature,31.11,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 19:00:00,31.94,1003.84,77.8,normal,none,temperature,30.45,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 19:10:00,31.94,1004.3,81.8,normal,none,temperature,29.41,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 19:20:00,31.94,1004.0,79.4,normal,none,temperature,29.69,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 19:30:00,31.94,1004.23,81.4,normal,none,temperature,30.12,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 19:40:00,31.94,1003.83,82.0,normal,none,temperature,29.73,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 19:50:00,31.94,1003.7,80.3,normal,none,temperature,28.8,31.94,1,frozen_sensor,False
